Company Name,Exchange,Symbol,Company_Name,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
SK Growth Opportunities Corporation (NasdaqGM:SKGR),NasdaqGM:SKGR,SKGR,SK Growth Opportunities Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
Silvercrest Asset Management Group Inc. (NasdaqGM:SAMG),NasdaqGM:SAMG,SAMG,Silvercrest Asset Management Group Inc.,Investments & Asset Management,Financials,6282,United States,United States,United States
IB Acquisition Corp. (NasdaqGM:IBAC),NasdaqGM:IBAC,IBAC,IB Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
ESH Acquisition Corp. (NasdaqGM:ESHA),NasdaqGM:ESHA,ESHA,ESH Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Hennessy Capital Investment Corp. VI (NasdaqGM:HCVI),NasdaqGM:HCVI,HCVI,Hennessy Capital Investment Corp. VI,Investments & Asset Management,Financials,9995,United States,United States,United States
Cartesian Growth Corporation II (NasdaqGM:RENE),NasdaqGM:RENE,RENE,Cartesian Growth Corporation II,Investments & Asset Management,Financials,9995,United States,United States,United States
Willow Lane Acquisition Corp. (NasdaqGM:WLAC),NasdaqGM:WLAC,WLAC,Willow Lane Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Israel Acquisitions Corp (NasdaqGM:ISRL),NasdaqGM:ISRL,ISRL,Israel Acquisitions Corp,Investments & Asset Management,Financials,9995,United States,United States,United States
SuRo Capital Corp. (NasdaqGS:SSSS),NasdaqGS:SSSS,SSSS,SuRo Capital Corp.,Investments & Asset Management,Financials,6797,United States,United States,United States
"Cantor Equity Partners, Inc. (NasdaqGM:CEP)",NasdaqGM:CEP,CEP,"Cantor Equity Partners, Inc.",Investments & Asset Management,Financials,9995,United States,United States,United States
Marblegate Acquisition Corp. (NasdaqCM:GATE),NasdaqCM:GATE,GATE,Marblegate Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
"Westwood Holdings Group, Inc. (NYSE:WHG)",NYSE:WHG,WHG,"Westwood Holdings Group, Inc.",Investments & Asset Management,Financials,6282,United States,United States,United States
CF Acquisition Corp. VII (NasdaqCM:CFFS),NasdaqCM:CFFS,CFFS,CF Acquisition Corp. VII,Investments & Asset Management,Financials,9995,United States,United States,United States
Plum Acquisition Corp. III (NasdaqCM:PLMJ),NasdaqCM:PLMJ,PLMJ,Plum Acquisition Corp. III,Investments & Asset Management,Financials,9995,United States,United States,United States
Perceptive Capital Solutions Corp (NasdaqGM:PCSC),NasdaqGM:PCSC,PCSC,Perceptive Capital Solutions Corp,Investments & Asset Management,Financials,9995,United States,United States,United States
Spring Valley Acquisition Corp. II (NasdaqGM:SVII),NasdaqGM:SVII,SVII,Spring Valley Acquisition Corp. II,Investments & Asset Management,Financials,9995,United States,United States,United States
Charlton Aria Acquisition Corporation (NasdaqGM:CHAR),NasdaqGM:CHAR,CHAR,Charlton Aria Acquisition Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
Papaya Growth Opportunity Corp. I (NasdaqCM:PPYA),NasdaqCM:PPYA,PPYA,Papaya Growth Opportunity Corp. I,Investments & Asset Management,Financials,9995,United States,United States,United States
PhenixFIN Corporation (NasdaqGM:PFX),NasdaqGM:PFX,PFX,PhenixFIN Corporation,Investments & Asset Management,Financials,6797,United States,United States,United States
Bowen Acquisition Corp (NasdaqGM:BOWN),NasdaqGM:BOWN,BOWN,Bowen Acquisition Corp,Investments & Asset Management,Financials,9995,United States,United States,United States
"Hennessy Advisors, Inc. (NasdaqGM:HNNA)",NasdaqGM:HNNA,HNNA,"Hennessy Advisors, Inc.",Investments & Asset Management,Financials,6282,United States,United States,United States
Inflection Point Acquisition Corp. II (NasdaqGM:IPXX),NasdaqGM:IPXX,IPXX,Inflection Point Acquisition Corp. II,Investments & Asset Management,Financials,9995,United States,United States,United States
"Aimei Health Technology Co., Ltd (NasdaqGM:AFJK)",NasdaqGM:AFJK,AFJK,"Aimei Health Technology Co., Ltd",Investments & Asset Management,Financials,9995,United States,United States,United States
Cartica Acquisition Corp (NasdaqCM:CITE),NasdaqCM:CITE,CITE,Cartica Acquisition Corp,Investments & Asset Management,Financials,9995,United States,United States,United States
Quetta Acquisition Corporation (NasdaqGM:QETA),NasdaqGM:QETA,QETA,Quetta Acquisition Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
Black Hawk Acquisition Corporation (NasdaqGM:BKHA),NasdaqGM:BKHA,BKHA,Black Hawk Acquisition Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
Iron Horse Acquisitions Corp. (NasdaqGM:IROH),NasdaqGM:IROH,IROH,Iron Horse Acquisitions Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Horizon Space Acquisition I Corp. (NasdaqCM:HSPO),NasdaqCM:HSPO,HSPO,Horizon Space Acquisition I Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Flag Ship Acquisition Corporation (NasdaqGM:FSHP),NasdaqGM:FSHP,FSHP,Flag Ship Acquisition Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
DT Cloud Star Acquisition Corporation (NasdaqGM:DTSQ),NasdaqGM:DTSQ,DTSQ,DT Cloud Star Acquisition Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
Valuence Merger Corp. I (NasdaqGM:VMCA),NasdaqGM:VMCA,VMCA,Valuence Merger Corp. I,Investments & Asset Management,Financials,9995,United States,United States,United States
AI Transportation Acquisition Corp (NasdaqCM:AITR),NasdaqCM:AITR,AITR,AI Transportation Acquisition Corp,Investments & Asset Management,Financials,9995,United States,United States,United States
AlphaVest Acquisition Corp (NasdaqCM:ATMV),NasdaqCM:ATMV,ATMV,AlphaVest Acquisition Corp,Investments & Asset Management,Financials,9995,United States,United States,United States
Cayson Acquisition Corp (NasdaqGM:CAPN),NasdaqGM:CAPN,CAPN,Cayson Acquisition Corp,Investments & Asset Management,Financials,9995,United States,United States,United States
AlphaTime Acquisition Corp (NasdaqGM:ATMC),NasdaqGM:ATMC,ATMC,AlphaTime Acquisition Corp,Investments & Asset Management,Financials,9995,United States,United States,United States
Metal Sky Star Acquisition Corporation (NasdaqGM:MSSA),NasdaqGM:MSSA,MSSA,Metal Sky Star Acquisition Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
FutureTech II Acquisition Corp. (NasdaqCM:FTII),NasdaqCM:FTII,FTII,FutureTech II Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
"The Marygold Companies, Inc. (NYSEAM:MGLD)",NYSEAM:MGLD,MGLD,"The Marygold Companies, Inc.",Investments & Asset Management,Financials,6282,United States,United States,United States
CSLM Acquisition Corp. (NasdaqCM:CSLM),NasdaqCM:CSLM,CSLM,CSLM Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Heritage Global Inc. (NasdaqCM:HGBL),NasdaqCM:HGBL,HGBL,Heritage Global Inc.,Investments & Asset Management,Financials,6799,United States,United States,United States
Global Blockchain Acquisition Corp. (NasdaqCM:GBBK),NasdaqCM:GBBK,GBBK,Global Blockchain Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Broad Capital Acquisition Corp. (NasdaqGM:BRAC),NasdaqGM:BRAC,BRAC,Broad Capital Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
"Great Elm Group, Inc. (NasdaqGS:GEG)",NasdaqGS:GEG,GEG,"Great Elm Group, Inc.",Investments & Asset Management,Financials,6799,United States,United States,United States
Embrace Change Acquisition Corp. (NasdaqGM:EMCG),NasdaqGM:EMCG,EMCG,Embrace Change Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Golden Star Acquisition Corporation (NasdaqGM:GODN),NasdaqGM:GODN,GODN,Golden Star Acquisition Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
Trailblazer Merger Corporation I (NasdaqGM:TBMC),NasdaqGM:TBMC,TBMC,Trailblazer Merger Corporation I,Investments & Asset Management,Financials,9995,United States,United States,United States
Alchemy Investments Acquisition Corp 1 (NasdaqCM:ALCY),NasdaqCM:ALCY,ALCY,Alchemy Investments Acquisition Corp 1,Investments & Asset Management,Financials,9995,United States,United States,United States
"Binah Capital Group, Inc. (NasdaqGM:BCG)",NasdaqGM:BCG,BCG,"Binah Capital Group, Inc.",Investments & Asset Management,Financials,6200,United States,United States,United States
"Global Star Acquisition, Inc. (NasdaqGM:GLST)",NasdaqGM:GLST,GLST,"Global Star Acquisition, Inc.",Investments & Asset Management,Financials,9995,United States,United States,United States
Bellevue Life Sciences Acquisition Corp. (NasdaqCM:BLAC),NasdaqCM:BLAC,BLAC,Bellevue Life Sciences Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Four Leaf Acquisition Corporation (NasdaqCM:FORL),NasdaqCM:FORL,FORL,Four Leaf Acquisition Corporation,Investments & Asset Management,Financials,9995,United States,United States,United States
"dMY Squared Technology Group, Inc. (NYSEAM:DMYY)",NYSEAM:DMYY,DMYY,"dMY Squared Technology Group, Inc.",Investments & Asset Management,Financials,9995,United States,United States,United States
Mars Acquisition Corp. (NasdaqCM:MARX),NasdaqCM:MARX,MARX,Mars Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Welsbach Technology Metals Acquisition Corp. (NasdaqCM:WTMA),NasdaqCM:WTMA,WTMA,Welsbach Technology Metals Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
WinVest Acquisition Corp. (NasdaqCM:WINV),NasdaqCM:WINV,WINV,WinVest Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
Denali Capital Acquisition Corp. (NasdaqGM:DECA),NasdaqGM:DECA,DECA,Denali Capital Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
180 Degree Capital Corp. (NasdaqGM:TURN),NasdaqGM:TURN,TURN,180 Degree Capital Corp.,Investments & Asset Management,Financials,6726,United States,United States,United States
Western Acquisition Ventures Corp. (NasdaqCM:WAVS),NasdaqCM:WAVS,WAVS,Western Acquisition Ventures Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
"U.S. Global Investors, Inc. (NasdaqCM:GROW)",NasdaqCM:GROW,GROW,"U.S. Global Investors, Inc.",Investments & Asset Management,Financials,6282,United States,United States,United States
Aquaron Acquisition Corp. (NasdaqCM:AQU),NasdaqCM:AQU,AQU,Aquaron Acquisition Corp.,Investments & Asset Management,Financials,9995,United States,United States,United States
CaliberCos Inc. (NasdaqCM:CWD),NasdaqCM:CWD,CWD,CaliberCos Inc.,Investments & Asset Management,Financials,6282,United States,United States,United States
"Equus Total Return, Inc. (NYSE:EQS)",NYSE:EQS,EQS,"Equus Total Return, Inc.",Investments & Asset Management,Financials,6797,United States,United States,United States
Netcapital Inc. (NasdaqCM:NCPL),NasdaqCM:NCPL,NCPL,Netcapital Inc.,Investments & Asset Management,Financials,6211,United States,United States,United States
Beneficient (NasdaqCM:BENF),NasdaqCM:BENF,BENF,Beneficient,Investments & Asset Management,Financials,6200,United States,United States,United States
Parker-Hannifin Corporation (NYSE:PH),NYSE:PH,PH,Parker-Hannifin Corporation,Machinery,Industrials,3490,United States,United States,United States
Illinois Tool Works Inc. (NYSE:ITW),NYSE:ITW,ITW,Illinois Tool Works Inc.,Machinery,Industrials,3560,United States,United States,United States
Otis Worldwide Corporation (NYSE:OTIS),NYSE:OTIS,OTIS,Otis Worldwide Corporation,Machinery,Industrials,3530,United States,United States,United States
Ingersoll Rand Inc. (NYSE:IR),NYSE:IR,IR,Ingersoll Rand Inc.,Machinery,Industrials,3560,United States,United States,United States
Xylem Inc. (NYSE:XYL),NYSE:XYL,XYL,Xylem Inc.,Machinery,Industrials,3561,United States,United States,United States
Fortive Corporation (NYSE:FTV),NYSE:FTV,FTV,Fortive Corporation,Machinery,Industrials,3829,United States,United States,United States
Dover Corporation (NYSE:DOV),NYSE:DOV,DOV,Dover Corporation,Machinery,Industrials,3559,United States,United States,United States
Snap-on Incorporated (NYSE:SNA),NYSE:SNA,SNA,Snap-on Incorporated,Machinery,Industrials,3420,United States,United States,United States
IDEX Corporation (NYSE:IEX),NYSE:IEX,IEX,IDEX Corporation,Machinery,Industrials,3561,United States,United States,United States
Graco Inc. (NYSE:GGG),NYSE:GGG,GGG,Graco Inc.,Machinery,Industrials,3561,United States,United States,United States
"Stanley Black & Decker, Inc. (NYSE:SWK)",NYSE:SWK,SWK,"Stanley Black & Decker, Inc.",Machinery,Industrials,3540,United States,United States,United States
Nordson Corporation (NasdaqGS:NDSN),NasdaqGS:NDSN,NDSN,Nordson Corporation,Machinery,Industrials,3569,United States,United States,United States
ITT Inc. (NYSE:ITT),NYSE:ITT,ITT,ITT Inc.,Machinery,Industrials,3561,United States,United States,United States
"Lincoln Electric Holdings, Inc. (NasdaqGS:LECO)",NasdaqGS:LECO,LECO,"Lincoln Electric Holdings, Inc.",Machinery,Industrials,3540,United States,United States,United States
RBC Bearings Incorporated (NYSE:RBC),NYSE:RBC,RBC,RBC Bearings Incorporated,Machinery,Industrials,3562,United States,United States,United States
"Mueller Industries, Inc. (NYSE:MLI)",NYSE:MLI,MLI,"Mueller Industries, Inc.",Machinery,Industrials,3350,United States,United States,United States
Crane Company (NYSE:CR),NYSE:CR,CR,Crane Company,Machinery,Industrials,3490,United States,United States,United States
"Donaldson Company, Inc. (NYSE:DCI)",NYSE:DCI,DCI,"Donaldson Company, Inc.",Machinery,Industrials,3714,United States,United States,United States
"Chart Industries, Inc. (NYSE:GTLS)",NYSE:GTLS,GTLS,"Chart Industries, Inc.",Machinery,Industrials,3443,United States,United States,United States
Flowserve Corporation (NYSE:FLS),NYSE:FLS,FLS,Flowserve Corporation,Machinery,Industrials,3561,United States,United States,United States
The Middleby Corporation (NasdaqGS:MIDD),NasdaqGS:MIDD,MIDD,The Middleby Corporation,Machinery,Industrials,3580,United States,United States,United States
ESAB Corporation (NYSE:ESAB),NYSE:ESAB,ESAB,ESAB Corporation,Machinery,Industrials,3540,United States,United States,United States
"Watts Water Technologies, Inc. (NYSE:WTS)",NYSE:WTS,WTS,"Watts Water Technologies, Inc.",Machinery,Industrials,3490,United States,United States,United States
"SPX Technologies, Inc. (NYSE:SPXC)",NYSE:SPXC,SPXC,"SPX Technologies, Inc.",Machinery,Industrials,3585,United States,United States,United States
Gates Industrial Corporation plc (NYSE:GTES),NYSE:GTES,GTES,Gates Industrial Corporation plc,Machinery,Industrials,3560,United States,United States,United States
The Timken Company (NYSE:TKR),NYSE:TKR,TKR,The Timken Company,Machinery,Industrials,3562,United States,United States,United States
"Franklin Electric Co., Inc. (NasdaqGS:FELE)",NasdaqGS:FELE,FELE,"Franklin Electric Co., Inc.",Machinery,Industrials,3621,United States,United States,United States
Kadant Inc. (NYSE:KAI),NYSE:KAI,KAI,Kadant Inc.,Machinery,Industrials,3550,United States,United States,United States
John Bean Technologies Corporation (NYSE:JBT),NYSE:JBT,JBT,John Bean Technologies Corporation,Machinery,Industrials,3550,United States,United States,United States
Enpro Inc. (NYSE:NPO),NYSE:NPO,NPO,Enpro Inc.,Machinery,Industrials,3050,United States,United States,United States
"Mueller Water Products, Inc. (NYSE:MWA)",NYSE:MWA,MWA,"Mueller Water Products, Inc.",Machinery,Industrials,3490,United States,United States,United States
ESCO Technologies Inc. (NYSE:ESE),NYSE:ESE,ESE,ESCO Technologies Inc.,Machinery,Industrials,3825,United States,United States,United States
